,Ent,Ent,Ent,Ent,Ent,Ent,Ent,Ent,Ent,Ent,Ent,Ent,Ent,St,St,St,St,St,St,St,St,Ps,Ps,Ps,Ps,Ps,Ps,Ps,Ps,Ps,MM,Pm,Pm,Pm,Pm,Pm,Pm,Pm,Pm,Pm,Pm,KECS,KECS,KECS,KECS,KECS,KECS,KECS,KECS,KECS,Ecoli,Ecoli,Ecoli,Ecoli,Ecoli,Ecoli,Ecoli,Ecoli,Ecoli,Ecoli,Ecoli,Ecoli,Ecoli,Ecoli,Ecoli,Ecoli,Ecoli,Ecoli,Ecoli,Ecoli,Ecoli
Ecoli,0.198630752556362,0.42209165123293807,0.21228165391046985,0.0015610808789450585,0.3479374025590138,0.10742064213927803,-0.052643110242372955,0.20037396053160503,2.3594219384697626,0.04428871449661023,0.18033141110041556,0.21025039058167497,-0.11869696316092597,-0.011656341962924052,0.36914048523408255,0.1344075461898671,0.04775429450832574,0.1466689038694892,0.15335487754631785,0.09759075912346553,-0.14496727665132034,0.14414501830051957,-0.11883166777891362,-0.04720560774231923,-0.11444933860441078,-0.045563027979400775,0.08458670651719086,-0.09522632931987501,-0.10045131884085996,-0.21065166335129515,0.0955973578999522,-0.04945264205945967,-0.21662105660601058,-0.17110252217497904,-0.13810350883660133,-0.09131059083433891,-0.12961413795187265,-0.3298510570893688,-0.27127596497394374,0.056938495215176105,-0.05531611192076176,-0.08413990724411746,-0.10856070859506799,-0.22414241250999747,0.36648010583955637,-0.1127625543893566,-0.1464412936596384,-0.15675978057233544,-0.21007347559302447,-0.20571254536453087,-0.12358925416700552,-0.10912133423454404,-0.15224110422783535,-0.07205089247058453,-0.17518853340139917,-0.10537738246673677,-0.07014627926317793,-0.0008496208255780476,-0.048503127368436316,-0.025112403440222072,-0.05837470852064034,-0.0836440781636933,-0.07672247159610426,-0.12691605373814752,-0.10152431662090391,-0.10969526378483758,-0.12082295653737578,0.0515525357815963,-0.06744010265669165,-0.14107356918164227,0.02841329202623591
Ecoli,0.14258239593655156,0.330488656371099,0.3212869501240818,-0.1657136743237166,0.21182420859177853,0.3382789606548254,-0.003077229818855323,0.2829398960862523,0.11119945582018143,0.10108601297417073,0.28992345866792674,0.24745544753886287,0.1783300178576342,0.11978857876523356,0.5264884586397197,0.034079829116647205,0.01621640054365417,0.6301003463040917,0.1681350694193301,-0.14708410862547025,0.09188778463067007,-0.1430125398472603,-0.14576314210664618,0.004101776202419699,0.014882307055152148,-0.13979143731012997,0.1349463660772547,-0.06804639453760472,-0.02526557345110098,-0.19428764167487036,-0.260365276775363,-0.07124941556857706,-0.07190169086011677,-0.14043512291033936,-0.06655695146488758,-0.07256477887382827,-0.11711604189618527,-0.1560650126603492,-0.04238091734259124,0.1329939607338719,-0.029277267076288468,0.019362432385398868,-0.21647720833647977,-0.10810858815255685,-0.098575077788083,-0.012446335282138737,-0.08205579256994583,-0.10738781368293766,-0.1535588383333251,-0.10221886691938645,0.13161449404782435,-0.1398207061017127,0.012989174234530906,-0.04789810667106014,-0.10593148974362111,0.05520147250091444,0.01839310497439166,0.03832771839827736,-0.028344126259202667,0.015128091205597301,-0.08079620398059174,-0.09483273879742339,-0.026159485172101173,0.0047124788091404135,-0.03736493537454664,-0.1448728126508773,-0.04628251146028993,-0.022729642227949046,0.0529236097010353,0.05546072357899184,-0.10039105059540573
Ecoli,0.015347029572071954,0.38418365588922215,0.16729869320559568,0.08598621001882749,0.17799454208704726,0.22714856054721208,0.06856085818264059,0.18783739985684533,-0.020594671880695192,0.14974662476917108,0.24060052776038154,0.24066797763701248,0.11013107840679573,0.03139769296941112,0.4277086102532648,0.21397823785424397,0.06988094370073072,0.2332252002774506,0.014738354900225015,-0.04773532620666422,-0.09055013282492104,0.06418298919357901,0.09209519910600697,0.042339306819525434,-0.06655114777917402,-0.0968643879603494,-0.0015482178710198378,-0.054321611958176544,-0.1359811909314795,-0.04493962701188517,-0.14016928332722065,-0.06499259754799556,-0.14686589177825332,-0.150568491863908,-0.08868706016281083,-0.08399017451230388,-0.12587319164559144,-0.14202775038048163,-0.14618291527075605,0.1853417414413901,-0.09119116560271519,-0.052520636737813174,-0.10864883849230647,0.04935457628751306,-0.07608737449399737,-0.05732635147009484,-0.16941512427032251,-0.067829337940433,-0.23253819309115503,-0.22968185450982967,0.014269307463479606,-0.022786000331219095,-0.05577483730589348,0.0077335191050181724,-0.1320910589746521,0.02871485398436674,0.03922802081888797,0.049923331416657,-0.06733242579022107,0.04124568075256616,0.02840046172121063,0.02831083939372113,0.02340143791958559,0.0036173494952079117,-0.011073768472959853,-0.03331647114454293,0.00038002778029499904,0.10006965369979112,-0.03720958961860347,-0.028789344749902846,-0.044068028024535244
Ecoli,0.14935939134304846,0.2542745538940538,0.1268433776276149,-0.011861652064386727,0.05495076767027778,0.08773226708591415,-0.025337172274340597,0.14759337044650866,0.021867454856073176,0.17544203035766348,0.04277870291715818,0.21695757757004877,0.1253802370344395,-0.06302010118750973,0.384922479078227,-0.2330478877251384,-0.24019206740875804,-0.5694305126585177,-0.33171141334612436,0.02694986794959786,-0.12337506318853947,-0.15301339178454007,-0.17436703009498522,-0.1845675050485956,-0.13275946206816341,-0.09723986645258995,-0.01708956837113423,-0.18206772101298255,-0.1731766393079836,-0.2515151198466827,-0.20278758449152828,-0.07892359328237838,-0.0753377433971166,-0.07088012265422634,-0.035773996710698426,-0.12836719578689568,-0.09738683455999265,-0.10283208150985484,-0.1114449662203574,0.1804776077644112,-0.11325767182851988,-0.09953523780481216,-0.13628028737610984,-0.08921862207288041,-0.13340190386569664,-0.139031025060312,-0.12168790725356396,-0.22829385388261117,-0.10972019414944256,-0.2066900309228736,-0.05233644881030203,-0.036025495303067576,-0.06189234003171879,-0.04505473159285034,-0.05625408404589725,-0.04996057232992633,-0.10665614351011371,-0.09268639494027088,0.005131610734560201,-0.02803899423503469,-0.0020445085840566433,-0.037876274915520244,-0.03560324010582204,-0.039161727692957775,-0.09768624942330396,-0.03137906341217242,-0.07181678354748629,0.10664631865873311,-0.07232303533244348,-0.09634508813726424,-0.05831449596308553
Ecoli,0.34677893960985195,-0.027920905926345982,0.3012698392124835,0.09726064005580108,-0.05737041748760453,0.22376000126988688,-0.20882041887121458,0.21888449439382626,0.018044514093023382,0.20618642852738148,0.23245510393457072,0.30339221931492333,0.27945877866120766,0.05294665683028161,0.48699944121668276,-0.49428119078171384,0.020366193952851188,0.1592750136875543,-0.3592690056092859,0.15509723170565007,-0.01348216735156138,0.08309055058567767,-0.03991037891805227,0.0813230876371621,-0.017676329869619856,-0.008728129545561692,0.01839231955407052,-0.13288099846238158,-0.001646224283942899,-0.0604974492782049,-0.1196640023155368,0.00671867904335109,-0.02227507768417711,0.004993810148107564,-0.0002433195998130468,-0.04431114745760229,-0.06937972487650439,-0.05243119418160815,-0.052176547498656835,0.1892605098120417,-0.018519563374847135,0.08010941314098503,-0.08375567889449387,-0.14890387176285938,0.1448812511076093,-0.020427314172403767,-0.03146258699026448,-0.25765424106302975,-0.03454660105461654,-0.08375573326265504,0.10900237602659694,-0.013868159932614135,-0.0017299855624649972,0.008125300160674191,-0.007979673075341023,0.045954910538535364,0.06129865342961031,-0.08219525858317456,0.049222737262866106,0.04863910514154394,0.019132893270484754,-0.06986546279832555,0.08302622179652075,0.04393870054223483,-0.0019489379463659463,-0.052204425130604415,0.0032002736571516465,0.21678642755342165,0.05917321609537331,-0.02533677226667485,0.0033641349471425887
Ecoli,0.31752930396738926,0.2393398404457566,-0.0859729527024412,0.05387644517893761,0.09146826363208999,0.15311971999932997,-0.08422034101126145,0.18665017479491,0.05237250183364796,0.20581792571480179,0.21279717164406162,0.3144916378375141,0.21363892511996188,0.00314395259759119,0.07217311581156362,-0.008801166895068832,-0.38261401446370585,-0.2767013551373666,-0.07573356039894573,0.1138138354597766,-0.06906203816462522,-0.3764935413624338,-0.4873559700672028,-0.22090131700146848,-0.09954886936998521,-0.13487132993970016,0.07429758988942832,-0.10543824090057691,-0.08805717455441356,-0.3168247586149639,-0.16300716631303275,-0.05647791131667414,-0.12906231953907796,-0.02836544217899403,-0.07969324540925374,-0.09978084434928093,-0.07570266762029206,-0.27178541648048254,-0.10066198218529991,0.15258511210825876,-0.05563580418680707,-0.0025114911553267053,-0.08512504087716603,-0.11888489247771364,-0.012080627825347407,-0.054553159874872685,-0.08801252160406514,-0.2436294875127525,-0.07381460595902313,-0.08582500464404627,-0.027163181433855425,-0.047126524285990866,-0.05184327717931077,-0.043656925810007643,-0.03878660899012918,-0.03086976597911863,0.037652175949422564,0.0023809632560391415,0.08501399187676602,-0.020818968596071564,0.044436223319665555,-0.016168417244597087,0.05555418886999563,0.034983479513955675,-0.006062499871807936,-0.025261040364832458,-0.020302130627199818,0.09539226734414145,-0.06012394904896507,-0.06566470170759048,-0.011393237141944443
Ecoli,0.18505091204626034,-0.22370813566196276,0.12260888360926715,-0.3638705992539588,0.13431644688876831,0.14175907720789688,-0.29437288610759943,0.5658888141574788,-0.08034946055072313,0.08017762164915973,0.08335803666122713,0.026242045744957303,-0.05710264127761985,0.09319822392195758,0.42822166889735636,0.13244699237504326,0.15149759207176317,0.3075345514465205,0.23724651536555194,0.06178780388133373,-0.10261055582131122,-0.2789093588100674,-0.0527609919815524,-0.03970796944334918,-0.03122624384994338,-0.1455410724247515,-0.03764783956772472,-0.07270431466506043,-0.10673062048960759,-0.09795221390472997,-0.15944815503778487,-0.04707385087808364,-0.21097300132903524,-0.22361386189289387,-0.12332285465706408,-0.07311343148866634,-0.14268928987900337,-0.10483990675371756,-0.20294278024856477,0.14895770535917138,-0.12079000706687536,-0.029873399722142844,-0.08768997445754584,-0.013682428975653646,-0.10505567323810962,-0.10630075754672609,-0.10005053857253533,-0.26411603892881597,-0.20049005289011415,-0.21167380604903602,-0.06273569919806295,-0.024766472817971008,-0.10860714693285577,-0.07800792092360051,-0.11301473459468586,-0.046519852777763215,-0.011694757881659969,0.015219986154862504,-0.04419387082776825,-0.03809252499693474,-0.025207393567365406,0.061282287859646574,-0.03970776134199682,-0.012239406889785838,-0.03207837329656715,0.010224847625436401,-0.051132475740615024,0.05482685898826194,-0.05610321193781732,-0.0520421641942464,-0.01999168876717333
Ecoli,0.143418206609052,0.22502913248816328,0.26793058984768914,-0.018324930627880213,0.3114866078915195,0.021657866060302528,0.015512949574492885,0.09840411591681113,0.09020983147629068,0.07634890937726119,0.2266134442666054,0.17112595257631905,0.05586025492949835,0.06241980950236321,0.44205608448140343,-0.22214989515404754,0.015634048872717715,0.6394645075637256,-0.23836107776922724,-0.32599099128254055,0.07451081957123228,-0.046299143838387805,-0.23937201081471537,-0.2285770988336435,-0.05278862235968634,-0.20484794135137604,0.2865192466318161,-0.1781006374207982,0.0014867941735652996,-0.3555852093437869,-0.23588276411088782,-0.00283555639289556,0.012924616149407904,-0.05994828308504675,0.060341193419107014,-0.010607703275080392,-0.01930786291226567,-0.08350290977396076,-0.08589904676742309,0.21062803799190757,0.10139155976228109,-0.06908025387610982,-0.279933027337732,-0.13234780762338832,-0.10853296477949731,-0.09022488386742529,-0.19119973141208457,-0.1394899093794895,-0.23597918929049902,-0.18531199971458556,0.06374342388150528,-0.1818922449614684,-0.009537315955564176,-0.06694476315058948,-0.07553608526814161,-0.0978117681689955,-0.0027264834804034523,0.022920897688545338,0.04410951270568196,-0.03573875899765264,-0.07957491793755121,-0.07761092186286966,-0.025864624127657228,-0.05209605862181798,-0.0010635753958464986,-0.18899064581388125,-0.08753169778756661,0.015141289927724847,0.05931213735598758,-0.02267931239001577,-0.12062579497050616
Ecoli,0.06829433423326993,0.2897614340801727,0.23018637232544256,0.10059084886036797,0.11691483665845785,0.3894694570733044,0.03689628298817843,0.20824243914233845,0.13149438182604214,0.23240944997729213,0.28511112038494063,0.2039021776857199,0.09255192476849261,-0.003284387701238786,-0.5926947719781563,0.08155279768270483,0.2993546075782753,0.02875857923588121,0.08314870982015662,0.026574937465796512,-0.017653683331107436,0.06771126391202834,-0.12796486879163713,-0.037928434904613985,0.032654394298123494,-0.05098471042553184,0.04340425760728556,0.02264955135160037,-0.04565311435955177,-0.1577726345265432,-0.14743560979437476,-0.07185374560185866,-0.1179374300745882,-0.11984263267094972,-0.0604940922107945,-0.05951235748680445,-0.04709265575242921,-0.13791102637750227,0.017634297775769716,0.1813203891261478,-0.0019716223706359934,-0.05741126580431242,-0.07133392031894814,0.15574278318640003,-0.1784420677523451,-0.05399787478590986,-0.0845694663362996,0.022296084673398844,-0.18311709314910463,-0.10068348116612862,0.03191873385771801,0.03233397700558765,0.010745954854494364,-0.026304243069390762,0.06822241476137808,0.007676857380608089,-0.10894289137689385,-0.01638552245464443,0.029419472147208033,0.07991897694228209,-0.013107681543129605,0.12343220456767064,0.036869586034121035,-0.07201038746961655,0.04650880193565584,-0.039768414314182904,-0.058012120496740816,-0.08758530165288635,-0.08290378833089343,0.0012498186511888051,0.044709851002279775
Ecoli,0.17684609376857077,0.4814023537395406,0.1592295604503358,0.10515735502210175,0.164316093630467,0.1654560469423123,-0.28766167265985804,0.11965683455374847,-0.03158102205045014,0.12546589123876592,0.11303632114419457,0.14794747970261773,-0.013044521026095362,0.08265655014744236,0.4594168490266304,-0.6280562745150124,-0.03278402117315379,0.1650756981773254,-0.010520284645977438,-0.06736050452313977,-0.3665054338302583,-0.845568183807248,-0.030354460393557117,-0.025790299077807746,-0.09458791569985124,-0.15065897293711775,0.07180936810069193,-0.05593887895147881,-0.12580427243359546,-0.20480622498850598,-0.16242308703198724,-0.0872065560358206,-0.2070314265332298,-0.22215002002990994,-0.10009490335931619,-0.09775866088916803,-0.16304329048038066,-0.1989375937065332,-0.35673384567340555,0.15826978465480449,-0.1410549494486318,-0.17206593393327285,-0.16391816679738808,-0.025092869182355086,-0.10227303129118791,-0.12397310466387591,-0.1414295986412115,0.053684074194598044,-0.13858211464569375,-0.17927111412862198,-0.00769959595831958,-0.07401691014614621,-0.07354331621727951,-0.04104958291652954,-0.13477537748151197,0.004329115841199963,0.026831494282927634,0.023026444815630976,-0.0541005046019375,-0.02408235608475652,0.016901265551057837,-0.027448671534118178,0.002430045047462415,-0.0834315340983346,-0.055591264812652884,-0.07673967204007481,-0.028696113164795915,0.023772677384582268,-0.05241521824566692,-0.037938977327706354,-0.04615416447135383
Ecoli,0.16492426435908342,0.3128570808656975,0.14949830285659482,-0.055313226657122606,0.015246184025410463,0.05844615656548609,-0.1444294874355236,0.09202579210308612,0.019679286356665483,0.0844877369538346,0.08645784048322816,0.2538829379450753,0.08237137882840358,-0.06990851913576959,0.20044884358211537,-0.32161842473299634,-0.19476690385304712,-0.27895557929146014,-0.13821310045030838,0.04836245366671503,-0.14627855645704424,-0.357011986445463,-0.19630116577660842,-0.1360455447436972,-0.1396682762619661,-0.18144303081093976,-0.16756461405202908,-0.19623701321771275,-0.12894199717192054,-0.32472452400703994,-0.17960010331009482,-0.11793520223312978,-0.1679305340873234,-0.10576180727564947,-0.050646030223991306,-0.11907526772872208,-0.43560105856770476,-0.1402258419599342,-0.16037092047478338,0.11170728225750727,-0.1849457890814749,-0.0884122413784908,-0.11156405119001632,-0.08079659427464224,-0.07459706712578579,-0.12107939016816123,-0.1662284837472305,-0.45001588967212597,-0.168300753249806,-0.14939490978343267,-0.02665778227205282,-0.11851478832207304,-0.07919306705370732,-0.04724566552176622,-0.11799953033966636,-0.0470580651194644,-0.07683476030988748,-0.07979957556587623,-0.05817312731110427,-0.020259494644174855,-0.06174933719672018,-0.1418894353843448,-0.0646824034881401,-0.10677618391009976,-0.09303048827677152,-0.43887380539445664,-0.05750061473693861,-0.09515659759867556,-0.05179594701200643,-0.10145085723109916,-0.04760080423844504
KECS,0.12891031939328013,0.3989559024532445,0.17800324629787675,0.12590604340570644,0.011591063323125053,0.15416193690675434,0.016355417981810408,-0.013001818509543496,0.09250287938491132,0.03929609492738865,0.12304728846472625,0.04071642094756151,0.21251858574620844,0.084654242796948,0.023436018528600465,0.1804735168863055,-0.1439843261040902,0.0005614423617369443,0.33682703081716514,0.15372598965915382,-0.053876480573550205,-0.17722236778438613,-0.08845255316713044,-0.03298126147953454,0.05340966828758522,-0.09093747403221686,0.039867330973987855,0.0034164572579708885,-0.02676851102734158,-0.03867242109284845,-0.03639565937811189,0.011674289526656704,-0.06827200994150667,-0.11122901276298745,-0.06740859853890564,-0.09359303594006946,-0.026231363610725488,-0.08972263822982678,-0.1540861035790158,0.11127040779212342,-0.07352509436768084,-0.24285756428675465,-0.1312844332153441,-0.018333221202287444,-0.01179782141335597,-0.03788908096910086,-0.017500646887327716,-0.14406197076001806,-0.21219399213321766,-0.11946002601901864,-0.005469671416985987,0.011478271867437669,-0.2612865853722648,0.029280025522848002,0.022337744502709103,-0.01850343760870285,-0.06392016302702694,0.10955380153284201,0.01868680892390555,0.0691590176839076,0.08845967769565904,0.05402178865928305,-0.008609203067202717,0.04186749579328117,-0.0037494504122268053,0.09670656803667942,0.039789493674660684,0.0028095495169297518,0.021101978851641015,0.025448716915341903,0.09861507624925799
KECS,0.12396221624775725,0.34749243343605996,0.1648431962957855,0.0736993386744328,0.1456484091715288,0.13163728743931968,-0.025563910059793332,0.2071063602565683,0.15390673578961667,0.1526913011663445,0.16642944346161845,0.0571703804350153,-0.10913766232567562,-0.04573061586432247,0.18506304547743702,0.08135314098831577,0.8270260690507854,0.5674672274158894,-0.06814518801498408,0.1771611815980346,-0.0446246425137101,-0.14885425899284022,-0.2518026274307207,-0.1775865606026363,-0.05560380287402105,-0.1389290538231451,-0.1382442636323869,-0.05276048597640445,-0.002958983476862751,-0.22217512039484444,-0.1963957837096785,-0.05216151328578719,-0.12567125602158954,-0.0792276724050349,-0.012867238996393231,-0.018456467575885847,-0.08381900893230862,-0.1734387579265844,-0.16554191765512258,0.18414439441552877,-0.00468682603047179,-0.00888567090475668,-0.1358733901037718,0.011442088915753034,-0.05871640923766498,-0.10967526637668848,-0.11985541655504889,-0.27636753723514135,-0.2005748022822714,-0.21468493895569046,-0.05920469663750044,0.013191508201942094,-0.08479579320902587,-0.04212488457968114,-0.11431095157259412,-0.04022372560213225,-0.0804309880446044,-0.025696925994287793,0.02243445511475976,0.008045547607806397,-0.01671145170613664,0.004473777716223359,0.04107303500695524,0.006221704991024408,0.012527008366617982,-0.04062725306693628,-0.08021060926822034,-0.10955061521023836,-0.045942739433723526,0.0036678651509620026,-0.01233832504305195
KECS,0.21745025521698055,0.32634274900614485,0.21329238754382404,0.10373198031369696,0.20148770707179928,0.2028410839187784,0.06827939035314347,0.22626969981612682,0.011449997869459803,0.1564539395726045,0.19172503848240274,0.10838380092185015,0.12291500012653746,0.05169812243361832,0.3653578580971859,0.31764547729667114,0.35375144467617203,0.1729144483687631,-0.20194616185703243,-0.035304711506229894,-0.08627574944811098,-0.19083667170242388,0.022910342363100255,-0.05621134715509355,-0.05987611639152644,-0.1504647329501501,-0.1657262675117592,-0.030107527063476577,-0.06093811970176221,-0.041652214057141194,-0.06456781223321777,0.04553601803164142,-0.05731767828656326,-0.11541480213641543,-0.052889388521014574,0.02686897430352564,-0.10853733418431845,-0.05404217436172999,-0.16554813644534352,0.2046372002887982,-0.04132860199081895,-0.045217934187179655,-0.13331166819427473,-0.0572642641477771,-0.07030295427077153,-0.10663714130880603,-0.05339893073725793,-0.27562655312306517,-0.1138172510358048,-0.19641719111801662,0.046288561578741935,-0.019974906735430148,-0.08309207477115732,0.016676963179902225,-0.08402519643184173,0.035356139915744565,0.03574255598681404,0.05569162752355155,-0.014981149125132707,0.014108505333604216,0.061346902085699415,0.06321401937224307,0.07605442658161984,-0.0113936417253812,0.029766256449587414,0.011699295571844617,0.013949452409123268,0.1048831217234732,0.054242227008509857,0.07673573797950028,0.002596226884489329
KECS,0.2364194354890236,0.2630218943354062,0.2763749623397642,0.022268995073862187,0.10493300428786168,-0.05767873271174985,0.050268119074867494,0.24530832771466723,0.03653566933956987,0.11177184906611216,0.1522701699191841,0.18118841503125308,0.24947002842071853,0.05407038968630904,0.5366179826331968,0.2022789106814494,0.36125773688345375,0.7164271372851174,0.21941629371167906,-0.33674421560414364,0.06880304013678742,-0.14042022049266462,-0.21406949536688807,-0.0941852587653183,-0.0995776023133026,-0.10322123887634181,0.1451481930565006,-0.014450720532431375,0.025512763979134878,-0.3183313323595683,-0.1712877695273617,-0.017386838864243897,-0.08702089703494525,-0.08197038778889781,-0.01741034428838622,0.009492701404307916,-0.03134757103495025,-0.2757739234024092,-0.05869403347695447,0.21155781511441554,0.06688779069161982,0.1639042445056933,-0.20994427134341037,-0.09667730189000528,-0.04141009450048662,-0.059819242471463384,-0.10651431436095771,-0.225633649035798,-0.10399442695981335,-0.14434779383694912,-0.001660267481620457,-0.052271562209203384,-0.011379946667054563,-0.042090204608821576,-0.022724220396024158,-0.022047704196378592,0.03235072643428014,0.08647480806226635,0.05262243069441664,0.0060211365208684454,-0.04379691521199381,-0.04578793985824323,-0.005650544298822425,-0.03760184103414571,-0.030242045499069146,-0.09160103519400367,-0.09807666299253219,0.13350501727669623,0.11144280100168927,0.04032404656474727,-0.08694984797348762
KECS,-0.6464205344564165,0.34527141009739487,0.2758567531558804,-0.4258233275170624,-0.3558183109535595,0.21198059672998001,-inf,-0.4947643985587237,-0.07479383961473679,0.12655617223802,-0.015601716291837327,0.004143702992375019,-0.016248149145031757,-0.008176526874035934,0.1909873996792176,-0.004341942604867522,0.04408386881926909,0.35830571351092483,-0.07832866831198426,0.0753941660801471,-0.0679916229036478,0.11870207987250753,-0.21189684577140455,-0.10599381615025694,-0.06384452201068394,-0.08098861573687799,-0.24227609166879915,-0.09860954372436039,-0.012821616752073014,-0.8819083391543932,-0.20321295426533167,-0.31307263521938805,-0.219914781904652,-0.15852934554079284,-0.08367327103352232,-0.08000345177739254,-0.0939660026153978,0.011243751449739109,-0.05777726999780723,0.17732082394591023,-0.04316310778864048,-0.15919034597176243,-0.11395091885415085,-0.034468688329343904,-0.1515223319616966,-0.10690280437387509,-0.08251984992525152,-0.07479498193706342,-0.13711820612753128,-0.2028292902190444,0.023032699110572784,0.004731687887769751,-0.0712756607832029,-0.041894058558937346,0.020814174333453967,-0.0069818061855984265,-0.035068442572956084,-0.013036740218181348,-0.03367214695647342,0.033959686652477436,-0.017692910514479816,0.02186324785663376,-0.033170012419230566,-0.06659499155745023,0.018756393910339866,0.005421477198075154,-0.6164797195512827,0.03224170489186394,-0.34133112190881876,0.000780695178200146,0.016688567956231606
KECS,0.20630700883612849,0.22747567410521746,0.13704355525442008,0.030794543253384397,-0.08645613480147075,0.14569068044966677,-0.028568634919046272,0.18997064445723263,-0.06314840513003259,0.12355470304896649,0.16617828587873062,0.2465534684316368,0.03199340899547914,-0.0911742186954199,0.3262669104023469,-0.026461076651545117,-0.5407119713113085,0.1344269539897052,-0.1494959565464673,0.10970104192949208,-0.0623255156415601,-0.029698465994072262,-0.013133862817880199,-0.02933650805072887,-0.06977090622035137,-0.0077261499783001664,-0.0411387217563644,-0.08813466946464438,-0.00877604709429881,-0.08309996382215207,-0.09496879708203786,0.00882157523628718,-0.16041387608995264,-0.0809323933264726,-0.030116554856619866,-0.0625874550388099,-0.09397148425719005,-0.1135801153128782,-0.0317989602228501,0.1873926769017577,-0.03737974876857694,-0.2542166198534806,-0.09092631400114408,-0.20257520010256724,-0.10250171703054914,-0.06748484127916042,-0.12682951190921646,-0.22072891888690518,-0.0987321320101122,-0.10216467225422927,0.07734883630423174,-0.0449817488978705,-0.028625014357186826,-0.04224893920507733,-0.05842041099995692,-0.0039000352603801155,-0.11887570239932216,0.00942553970903425,0.013634525963247575,0.025536256622648676,-0.029463878246969367,-0.0634903666434652,0.016506416443437665,-0.03451142726717102,0.019601332527943313,-0.0888748867914186,-0.04720473762254513,0.16253848930648054,0.1073620811884038,-0.059113497889520875,0.03500858535438645
KECS,0.005508898118374784,0.37698181663085073,0.5044572285151001,0.0265588700480801,0.11301953038068611,-0.08002178122582938,0.14481896016615428,-0.10401161472278123,-0.024350675807417135,0.06374877186769529,0.18595926563426124,0.8775669928087918,-0.20878904694805553,-0.01591893659538166,-0.2533237513333689,-0.014600155451483871,0.6253592257264236,0.2461324695387285,-0.6040648810780013,-0.025840375268023262,-0.12362661867892737,0.3076910019956003,-0.15198821963058257,-0.10869203679449838,-0.07867175036511222,-0.024462409839058227,0.18960802919326095,0.03629403074718761,-0.022087973110742405,-0.21812615950242673,-0.1077809091149322,-0.08632712750534755,-0.17574273279100494,-0.1446128746451651,-0.09285307196771993,0.30283619156745006,-0.1128896440997003,-0.23646655975581446,-0.3720047907620343,0.04106929193972754,-0.05257253331751145,1.448646478192109,-0.16231787912152104,0.03479516561711808,-0.11057855039705537,-0.09038857877576933,-0.05636261645305428,-0.020947014857910833,-0.16106690184740644,-0.16623866266461207,-0.05176303627794635,-0.023459064723474015,-0.06367296517256943,0.0020393191744036625,-0.052453630475063295,-0.11732026025344021,-0.055647095280918574,0.0747133317437692,0.07893908351975606,0.06839202434778982,-0.012751961758535085,0.1036097339335387,0.06997064664232003,0.0021070785500095983,0.06015448779133887,-0.0270616969058254,-0.053184513193927724,0.08046692537279085,-0.0006424763437333851,0.025307447930624758,0.03969262101801664
KECS,0.20892526889904225,0.3038385016158848,0.21829107708117523,0.07344979131451217,0.35910104856545616,-0.01588527554740922,0.0715843905986567,0.17595827063006392,2.345528387964711,0.1483323288610295,0.29398889258568284,0.2842603249452467,0.11160657833161465,0.011734777384973031,0.550289172816864,0.06116790950306743,0.2224233720473648,0.3716826527885063,0.30705468083249005,0.13109720739806463,-0.058748330028293626,0.03002733324045095,-0.03953314835607652,0.09091188510782318,-0.021215311665031666,0.04316599719825809,0.03859070704879687,-0.3857531761011486,-0.009884087047337488,-0.07737950548012013,0.06899615972797911,0.03548094045101418,-0.15515422154017486,-0.11757294022797361,-0.033162610966523835,0.04132494002195984,-0.08228557936418295,-0.1123608721892409,-0.1699189955130899,0.1696205730279612,0.05604549477520386,-0.07381673764353218,-0.19058738885219106,-0.15938356753321378,0.37290293492658305,-0.05667333033550727,-0.1612157672179982,-0.3821944865557993,-0.21310828594926762,-0.17272852937001532,0.04530275689416822,-0.08580516294020003,-0.07342344342006095,-0.06691047332665384,-0.13268049759554032,-0.06321949809773125,-0.010767309989758621,0.06549959041251077,-0.015720370058189097,0.09264052854531384,-0.037899809930185956,0.038237248941618486,0.0019975036605524785,-0.029695942144791092,-0.006253663455255736,-0.11203915710599813,-0.06795266269175933,0.04924415633748583,-0.0014531553189477725,-0.019574516915330985,0.0727078424293999
